jL,cL,emL,pL,dsL
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Wind Run,Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Wind Run,Ground Survey
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Climate Coefficient (kt),USGS Stream Gages
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Climate Coefficient (kt),UT Diversion Records from River Commissioners
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Climate Coefficient (kt),PRISM
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Climate Coefficient (kt),National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Climate Coefficient (kt),Satellite and Aerial Photos
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Climate Coefficient (kt),US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Climate Coefficient (kt),Emery Water Conservancy District Stations
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Climate Coefficient (kt),MesoWest Stations
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Climate Coefficient (kt),Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Climate Coefficient (kt),Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Climate Coefficient (kt),Ground Survey
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Crop Growth State Coefficient (Kc),USGS Stream Gages
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Crop Growth State Coefficient (Kc),UT Diversion Records from River Commissioners
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Crop Growth State Coefficient (Kc),PRISM
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Crop Growth State Coefficient (Kc),National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Crop Growth State Coefficient (Kc),Satellite and Aerial Photos
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Crop Growth State Coefficient (Kc),US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Crop Growth State Coefficient (Kc),Emery Water Conservancy District Stations
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Crop Growth State Coefficient (Kc),MesoWest Stations
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Crop Growth State Coefficient (Kc),Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Crop Growth State Coefficient (Kc),Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Crop Growth State Coefficient (Kc),Ground Survey
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),USGS Stream Gages
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),UT Diversion Records from River Commissioners
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),PRISM
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),Satellite and Aerial Photos
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),Emery Water Conservancy District Stations
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),MesoWest Stations
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),Ground Survey
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Monthly Percentage of Annual Daylight Hours (P),USGS Stream Gages
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Monthly Percentage of Annual Daylight Hours (P),UT Diversion Records from River Commissioners
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Monthly Percentage of Annual Daylight Hours (P),PRISM
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Monthly Percentage of Annual Daylight Hours (P),National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Monthly Percentage of Annual Daylight Hours (P),Satellite and Aerial Photos
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Monthly Percentage of Annual Daylight Hours (P),US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Monthly Percentage of Annual Daylight Hours (P),Emery Water Conservancy District Stations
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Monthly Percentage of Annual Daylight Hours (P),MesoWest Stations
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Monthly Percentage of Annual Daylight Hours (P),Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Monthly Percentage of Annual Daylight Hours (P),Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Monthly Percentage of Annual Daylight Hours (P),Ground Survey
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Crop Type,USGS Stream Gages
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Crop Type,UT Diversion Records from River Commissioners
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Crop Type,PRISM
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Crop Type,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Crop Type,Satellite and Aerial Photos
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Crop Type,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Crop Type,Emery Water Conservancy District Stations
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Crop Type,MesoWest Stations
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Crop Type,Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Crop Type,Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Crop Type,Ground Survey
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Effective Precipitation,USGS Stream Gages
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Effective Precipitation,UT Diversion Records from River Commissioners
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Effective Precipitation,PRISM
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Effective Precipitation,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Effective Precipitation,Satellite and Aerial Photos
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Effective Precipitation,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Effective Precipitation,Emery Water Conservancy District Stations
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Effective Precipitation,MesoWest Stations
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Effective Precipitation,Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Effective Precipitation,Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Effective Precipitation,Ground Survey
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Irrigated Acreage,USGS Stream Gages
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Irrigated Acreage,UT Diversion Records from River Commissioners
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Irrigated Acreage,PRISM
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Irrigated Acreage,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Irrigated Acreage,Satellite and Aerial Photos
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Irrigated Acreage,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Irrigated Acreage,Emery Water Conservancy District Stations
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Irrigated Acreage,MesoWest Stations
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Irrigated Acreage,Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Irrigated Acreage,Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Irrigated Acreage,Ground Survey
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Water Supply,USGS Stream Gages
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Water Supply,UT Diversion Records from River Commissioners
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Water Supply,PRISM
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Water Supply,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Water Supply,Satellite and Aerial Photos
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Water Supply,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Water Supply,Emery Water Conservancy District Stations
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Water Supply,MesoWest Stations
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Water Supply,Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Water Supply,Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Water Supply,Ground Survey
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Agricultural Potential Consumptive Use-UT,USGS Stream Gages
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Agricultural Potential Consumptive Use-UT,UT Diversion Records from River Commissioners
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Agricultural Potential Consumptive Use-UT,PRISM
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Agricultural Potential Consumptive Use-UT,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Agricultural Potential Consumptive Use-UT,Satellite and Aerial Photos
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Agricultural Potential Consumptive Use-UT,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Agricultural Potential Consumptive Use-UT,Emery Water Conservancy District Stations
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Agricultural Potential Consumptive Use-UT,MesoWest Stations
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Agricultural Potential Consumptive Use-UT,Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Agricultural Potential Consumptive Use-UT,Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions-UT,Modified Blaney-Criddle,Agricultural Potential Consumptive Use-UT,Ground Survey
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Irrigation Method,USGS Stream Gages
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Irrigation Method,UT Diversion Records from River Commissioners
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Irrigation Method,PRISM
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Irrigation Method,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Irrigation Method,Satellite and Aerial Photos
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Irrigation Method,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Irrigation Method,Emery Water Conservancy District Stations
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Irrigation Method,MesoWest Stations
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Irrigation Method,Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Irrigation Method,Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Irrigation Method,Ground Survey
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Crop Irrigation Requirement,USGS Stream Gages
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Crop Irrigation Requirement,UT Diversion Records from River Commissioners
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Crop Irrigation Requirement,PRISM
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Crop Irrigation Requirement,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Crop Irrigation Requirement,Satellite and Aerial Photos
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Crop Irrigation Requirement,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Crop Irrigation Requirement,Emery Water Conservancy District Stations
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Crop Irrigation Requirement,MesoWest Stations
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Crop Irrigation Requirement,Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Crop Irrigation Requirement,Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Crop Irrigation Requirement,Ground Survey
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Solar Radiation,USGS Stream Gages
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Solar Radiation,UT Diversion Records from River Commissioners
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Solar Radiation,PRISM
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Solar Radiation,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Solar Radiation,Satellite and Aerial Photos
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Solar Radiation,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Solar Radiation,Emery Water Conservancy District Stations
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Solar Radiation,MesoWest Stations
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Solar Radiation,Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Solar Radiation,Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Solar Radiation,Ground Survey
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Temperature,USGS Stream Gages
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Temperature,UT Diversion Records from River Commissioners
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Temperature,PRISM
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Temperature,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Temperature,Satellite and Aerial Photos
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Temperature,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Temperature,Emery Water Conservancy District Stations
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Temperature,MesoWest Stations
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Temperature,Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Temperature,Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Temperature,Ground Survey
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Vapor Pressure,USGS Stream Gages
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Vapor Pressure,UT Diversion Records from River Commissioners
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Vapor Pressure,PRISM
UT,Agricultural Depletions-UT,Energy Balance Remote Sensing,Vapor Pressure,National Oceanic and Atmospheric Administration Stations
