jL,cL,emL,pL,dsL
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Inflow from contributing or tributary streams,California Agricultural Land and Water Use Estimates
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Inflow from contributing or tributary streams,CA Integrated Water Flow Model (IWFM)
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Inflow from contributing or tributary streams,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Inflow from contributing or tributary streams,CA DWR SGMA Data Viewer
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Inflow from contributing or tributary streams,USDA Natural Resources Conservation Service Geospatial Web Soil Survey
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Inflow from contributing or tributary streams,USGS Basin Characterization Model
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Streamflow at downstream gauge,California Central Valley Simulation (C2VSim)
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Streamflow at downstream gauge,California Agricultural Land and Water Use Estimates
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Streamflow at downstream gauge,CA Integrated Water Flow Model (IWFM)
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Streamflow at downstream gauge,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Streamflow at downstream gauge,CA DWR SGMA Data Viewer
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Streamflow at downstream gauge,USDA Natural Resources Conservation Service Geospatial Web Soil Survey
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Streamflow at downstream gauge,USGS Basin Characterization Model
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Streamflow at upstream gauge,California Central Valley Simulation (C2VSim)
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Streamflow at upstream gauge,California Agricultural Land and Water Use Estimates
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Streamflow at upstream gauge,CA Integrated Water Flow Model (IWFM)
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Streamflow at upstream gauge,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Streamflow at upstream gauge,CA DWR SGMA Data Viewer
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Streamflow at upstream gauge,USDA Natural Resources Conservation Service Geospatial Web Soil Survey
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Streamflow at upstream gauge,USGS Basin Characterization Model
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Effective thickness of the aquifer (b),California Central Valley Simulation (C2VSim)
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Effective thickness of the aquifer (b),California Agricultural Land and Water Use Estimates
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Effective thickness of the aquifer (b),CA Integrated Water Flow Model (IWFM)
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Effective thickness of the aquifer (b),MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Effective thickness of the aquifer (b),CA DWR SGMA Data Viewer
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Effective thickness of the aquifer (b),USDA Natural Resources Conservation Service Geospatial Web Soil Survey
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Effective thickness of the aquifer (b),USGS Basin Characterization Model
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Flow through a vertical plane that extends beneath the shoreline of a surface water body (Q),California Central Valley Simulation (C2VSim)
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Flow through a vertical plane that extends beneath the shoreline of a surface water body (Q),California Agricultural Land and Water Use Estimates
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Flow through a vertical plane that extends beneath the shoreline of a surface water body (Q),CA Integrated Water Flow Model (IWFM)
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Flow through a vertical plane that extends beneath the shoreline of a surface water body (Q),MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Flow through a vertical plane that extends beneath the shoreline of a surface water body (Q),CA DWR SGMA Data Viewer
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Flow through a vertical plane that extends beneath the shoreline of a surface water body (Q),USDA Natural Resources Conservation Service Geospatial Web Soil Survey
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Flow through a vertical plane that extends beneath the shoreline of a surface water body (Q),USGS Basin Characterization Model
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Horizontal hydraulic conductivity of the aquifer at the boundary (K),California Central Valley Simulation (C2VSim)
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Horizontal hydraulic conductivity of the aquifer at the boundary (K),California Agricultural Land and Water Use Estimates
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Horizontal hydraulic conductivity of the aquifer at the boundary (K),CA Integrated Water Flow Model (IWFM)
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Horizontal hydraulic conductivity of the aquifer at the boundary (K),MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Horizontal hydraulic conductivity of the aquifer at the boundary (K),CA DWR SGMA Data Viewer
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Horizontal hydraulic conductivity of the aquifer at the boundary (K),USDA Natural Resources Conservation Service Geospatial Web Soil Survey
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Horizontal hydraulic conductivity of the aquifer at the boundary (K),USGS Basin Characterization Model
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Number of equipotential head drops over the area of interest (n),California Central Valley Simulation (C2VSim)
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Number of equipotential head drops over the area of interest (n),California Agricultural Land and Water Use Estimates
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Number of equipotential head drops over the area of interest (n),CA Integrated Water Flow Model (IWFM)
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Number of equipotential head drops over the area of interest (n),MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Number of equipotential head drops over the area of interest (n),CA DWR SGMA Data Viewer
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Number of equipotential head drops over the area of interest (n),USDA Natural Resources Conservation Service Geospatial Web Soil Survey
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Number of equipotential head drops over the area of interest (n),USGS Basin Characterization Model
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Number of streamtubes across a flow net (M),California Central Valley Simulation (C2VSim)
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Number of streamtubes across a flow net (M),California Agricultural Land and Water Use Estimates
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Number of streamtubes across a flow net (M),CA Integrated Water Flow Model (IWFM)
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Number of streamtubes across a flow net (M),MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Number of streamtubes across a flow net (M),CA DWR SGMA Data Viewer
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Number of streamtubes across a flow net (M),USDA Natural Resources Conservation Service Geospatial Web Soil Survey
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Number of streamtubes across a flow net (M),USGS Basin Characterization Model
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Total head drop across the area of interest (H),California Central Valley Simulation (C2VSim)
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Total head drop across the area of interest (H),California Agricultural Land and Water Use Estimates
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Total head drop across the area of interest (H),CA Integrated Water Flow Model (IWFM)
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Total head drop across the area of interest (H),MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Total head drop across the area of interest (H),CA DWR SGMA Data Viewer
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Total head drop across the area of interest (H),USDA Natural Resources Conservation Service Geospatial Web Soil Survey
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Total head drop across the area of interest (H),USGS Basin Characterization Model
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Groundwater Level (Haquifer),California Central Valley Simulation (C2VSim)
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Groundwater Level (Haquifer),California Agricultural Land and Water Use Estimates
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Groundwater Level (Haquifer),CA Integrated Water Flow Model (IWFM)
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Groundwater Level (Haquifer),MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Groundwater Level (Haquifer),CA DWR SGMA Data Viewer
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Groundwater Level (Haquifer),USDA Natural Resources Conservation Service Geospatial Web Soil Survey
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Groundwater Level (Haquifer),USGS Basin Characterization Model
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Effective area of flow exchange (Awps),California Central Valley Simulation (C2VSim)
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Effective area of flow exchange (Awps),California Agricultural Land and Water Use Estimates
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Effective area of flow exchange (Awps),CA Integrated Water Flow Model (IWFM)
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Effective area of flow exchange (Awps),MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Effective area of flow exchange (Awps),CA DWR SGMA Data Viewer
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Effective area of flow exchange (Awps),USDA Natural Resources Conservation Service Geospatial Web Soil Survey
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Effective area of flow exchange (Awps),USGS Basin Characterization Model
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Hydraulic conductivity of the streambed material (Ks),California Central Valley Simulation (C2VSim)
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Hydraulic conductivity of the streambed material (Ks),California Agricultural Land and Water Use Estimates
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Hydraulic conductivity of the streambed material (Ks),CA Integrated Water Flow Model (IWFM)
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Hydraulic conductivity of the streambed material (Ks),MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Hydraulic conductivity of the streambed material (Ks),CA DWR SGMA Data Viewer
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Hydraulic conductivity of the streambed material (Ks),USDA Natural Resources Conservation Service Geospatial Web Soil Survey
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Hydraulic conductivity of the streambed material (Ks),USGS Basin Characterization Model
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Water Stage in stream (Hstream),California Central Valley Simulation (C2VSim)
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Water Stage in stream (Hstream),California Agricultural Land and Water Use Estimates
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Water Stage in stream (Hstream),CA Integrated Water Flow Model (IWFM)
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Water Stage in stream (Hstream),MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Water Stage in stream (Hstream),CA DWR SGMA Data Viewer
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Water Stage in stream (Hstream),USDA Natural Resources Conservation Service Geospatial Web Soil Survey
CA,Stream Gain from Groundwater-CA,Constant Seepage Percentage,Water Stage in stream (Hstream),USGS Basin Characterization Model
CA,Change in Total System Storage-CA,,,
CA,Lake Evaporation-CA,Evaporation Pan Method,Vapor Pressure,CALSIM2
CA,Lake Evaporation-CA,Evaporation Pan Method,Vapor Pressure,California Water Plan Portfolio
CA,Lake Evaporation-CA,Evaporation Pan Method,Vapor Pressure,CA Integrated Water Flow Model (IWFM)
CA,Lake Evaporation-CA,Evaporation Pan Method,Vapor Pressure,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Lake Evaporation-CA,Evaporation Pan Method,Vapor Pressure,CA County Agricultural Commissioner Crop Reports
CA,Lake Evaporation-CA,Evaporation Pan Method,Vapor Pressure,NOAA National Centers for Environmental Information - Climate Data Online
CA,Lake Evaporation-CA,Evaporation Pan Method,Vapor Pressure,NOAA National Centers for Environmental Information - Climatological Data Publications
CA,Lake Evaporation-CA,Evaporation Pan Method,Vapor Pressure,NWS Climate Prediction Center Evaporation
CA,Lake Evaporation-CA,Evaporation Pan Method,Vapor Pressure,Spatial California Irrigation Management Information System (CIMIS)
CA,Lake Evaporation-CA,Evaporation Pan Method,Measured Pan Evaporation Rate,CALSIM2
CA,Lake Evaporation-CA,Evaporation Pan Method,Measured Pan Evaporation Rate,California Water Plan Portfolio
CA,Lake Evaporation-CA,Evaporation Pan Method,Measured Pan Evaporation Rate,CA Integrated Water Flow Model (IWFM)
CA,Lake Evaporation-CA,Evaporation Pan Method,Measured Pan Evaporation Rate,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Lake Evaporation-CA,Evaporation Pan Method,Measured Pan Evaporation Rate,CA County Agricultural Commissioner Crop Reports
CA,Lake Evaporation-CA,Evaporation Pan Method,Measured Pan Evaporation Rate,NOAA National Centers for Environmental Information - Climate Data Online
CA,Lake Evaporation-CA,Evaporation Pan Method,Measured Pan Evaporation Rate,NOAA National Centers for Environmental Information - Climatological Data Publications
CA,Lake Evaporation-CA,Evaporation Pan Method,Measured Pan Evaporation Rate,NWS Climate Prediction Center Evaporation
CA,Lake Evaporation-CA,Evaporation Pan Method,Measured Pan Evaporation Rate,Spatial California Irrigation Management Information System (CIMIS)
CA,Lake Evaporation-CA,Evaporation Pan Method,Pan Coefficient,CALSIM2
CA,Lake Evaporation-CA,Evaporation Pan Method,Pan Coefficient,California Water Plan Portfolio
CA,Lake Evaporation-CA,Evaporation Pan Method,Pan Coefficient,CA Integrated Water Flow Model (IWFM)
CA,Lake Evaporation-CA,Evaporation Pan Method,Pan Coefficient,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Lake Evaporation-CA,Evaporation Pan Method,Pan Coefficient,CA County Agricultural Commissioner Crop Reports
CA,Lake Evaporation-CA,Evaporation Pan Method,Pan Coefficient,NOAA National Centers for Environmental Information - Climate Data Online
CA,Lake Evaporation-CA,Evaporation Pan Method,Pan Coefficient,NOAA National Centers for Environmental Information - Climatological Data Publications
CA,Lake Evaporation-CA,Evaporation Pan Method,Pan Coefficient,NWS Climate Prediction Center Evaporation
CA,Lake Evaporation-CA,Evaporation Pan Method,Pan Coefficient,Spatial California Irrigation Management Information System (CIMIS)
CA,Lake Evaporation-CA,Evaporation Pan Method,Surface Area of Water Body,CALSIM2
CA,Lake Evaporation-CA,Evaporation Pan Method,Surface Area of Water Body,California Water Plan Portfolio
CA,Lake Evaporation-CA,Evaporation Pan Method,Surface Area of Water Body,CA Integrated Water Flow Model (IWFM)
CA,Lake Evaporation-CA,Evaporation Pan Method,Surface Area of Water Body,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Lake Evaporation-CA,Evaporation Pan Method,Surface Area of Water Body,CA County Agricultural Commissioner Crop Reports
CA,Lake Evaporation-CA,Evaporation Pan Method,Surface Area of Water Body,NOAA National Centers for Environmental Information - Climate Data Online
CA,Lake Evaporation-CA,Evaporation Pan Method,Surface Area of Water Body,NOAA National Centers for Environmental Information - Climatological Data Publications
CA,Lake Evaporation-CA,Evaporation Pan Method,Surface Area of Water Body,NWS Climate Prediction Center Evaporation
CA,Lake Evaporation-CA,Evaporation Pan Method,Surface Area of Water Body,Spatial California Irrigation Management Information System (CIMIS)
CA,Lake Evaporation-CA,Evaporation Pan Method,Mass Transfer Coefficient,CALSIM2
CA,Lake Evaporation-CA,Evaporation Pan Method,Mass Transfer Coefficient,California Water Plan Portfolio
CA,Lake Evaporation-CA,Evaporation Pan Method,Mass Transfer Coefficient,CA Integrated Water Flow Model (IWFM)
CA,Lake Evaporation-CA,Evaporation Pan Method,Mass Transfer Coefficient,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Lake Evaporation-CA,Evaporation Pan Method,Mass Transfer Coefficient,CA County Agricultural Commissioner Crop Reports
CA,Lake Evaporation-CA,Evaporation Pan Method,Mass Transfer Coefficient,NOAA National Centers for Environmental Information - Climate Data Online
CA,Lake Evaporation-CA,Evaporation Pan Method,Mass Transfer Coefficient,NOAA National Centers for Environmental Information - Climatological Data Publications
CA,Lake Evaporation-CA,Evaporation Pan Method,Mass Transfer Coefficient,NWS Climate Prediction Center Evaporation
CA,Lake Evaporation-CA,Evaporation Pan Method,Mass Transfer Coefficient,Spatial California Irrigation Management Information System (CIMIS)
CA,Lake Evaporation-CA,Evaporation Pan Method,Saturation Vapor Pressure ,CALSIM2
CA,Lake Evaporation-CA,Evaporation Pan Method,Saturation Vapor Pressure ,California Water Plan Portfolio
CA,Lake Evaporation-CA,Evaporation Pan Method,Saturation Vapor Pressure ,CA Integrated Water Flow Model (IWFM)
CA,Lake Evaporation-CA,Evaporation Pan Method,Saturation Vapor Pressure ,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Lake Evaporation-CA,Evaporation Pan Method,Saturation Vapor Pressure ,CA County Agricultural Commissioner Crop Reports
CA,Lake Evaporation-CA,Evaporation Pan Method,Saturation Vapor Pressure ,NOAA National Centers for Environmental Information - Climate Data Online
CA,Lake Evaporation-CA,Evaporation Pan Method,Saturation Vapor Pressure ,NOAA National Centers for Environmental Information - Climatological Data Publications
CA,Lake Evaporation-CA,Evaporation Pan Method,Saturation Vapor Pressure ,NWS Climate Prediction Center Evaporation
CA,Lake Evaporation-CA,Evaporation Pan Method,Saturation Vapor Pressure ,Spatial California Irrigation Management Information System (CIMIS)
CA,Lake Evaporation-CA,Evaporation Pan Method,Wind Function,CALSIM2
CA,Lake Evaporation-CA,Evaporation Pan Method,Wind Function,California Water Plan Portfolio
CA,Lake Evaporation-CA,Evaporation Pan Method,Wind Function,CA Integrated Water Flow Model (IWFM)
CA,Lake Evaporation-CA,Evaporation Pan Method,Wind Function,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Lake Evaporation-CA,Evaporation Pan Method,Wind Function,CA County Agricultural Commissioner Crop Reports
CA,Lake Evaporation-CA,Evaporation Pan Method,Wind Function,NOAA National Centers for Environmental Information - Climate Data Online
CA,Lake Evaporation-CA,Evaporation Pan Method,Wind Function,NOAA National Centers for Environmental Information - Climatological Data Publications
CA,Lake Evaporation-CA,Evaporation Pan Method,Wind Function,NWS Climate Prediction Center Evaporation
CA,Lake Evaporation-CA,Evaporation Pan Method,Wind Function,Spatial California Irrigation Management Information System (CIMIS)
CA,Lake Evaporation-CA,Mass Transfer Equations,Vapor Pressure,CALSIM2
CA,Lake Evaporation-CA,Mass Transfer Equations,Vapor Pressure,California Water Plan Portfolio
CA,Lake Evaporation-CA,Mass Transfer Equations,Vapor Pressure,CA Integrated Water Flow Model (IWFM)
CA,Lake Evaporation-CA,Mass Transfer Equations,Vapor Pressure,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Lake Evaporation-CA,Mass Transfer Equations,Vapor Pressure,CA County Agricultural Commissioner Crop Reports
CA,Lake Evaporation-CA,Mass Transfer Equations,Vapor Pressure,NOAA National Centers for Environmental Information - Climate Data Online
CA,Lake Evaporation-CA,Mass Transfer Equations,Vapor Pressure,NOAA National Centers for Environmental Information - Climatological Data Publications
CA,Lake Evaporation-CA,Mass Transfer Equations,Vapor Pressure,NWS Climate Prediction Center Evaporation
CA,Lake Evaporation-CA,Mass Transfer Equations,Vapor Pressure,Spatial California Irrigation Management Information System (CIMIS)
CA,Lake Evaporation-CA,Mass Transfer Equations,Measured Pan Evaporation Rate,CALSIM2
CA,Lake Evaporation-CA,Mass Transfer Equations,Measured Pan Evaporation Rate,California Water Plan Portfolio
CA,Lake Evaporation-CA,Mass Transfer Equations,Measured Pan Evaporation Rate,CA Integrated Water Flow Model (IWFM)
CA,Lake Evaporation-CA,Mass Transfer Equations,Measured Pan Evaporation Rate,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Lake Evaporation-CA,Mass Transfer Equations,Measured Pan Evaporation Rate,CA County Agricultural Commissioner Crop Reports
CA,Lake Evaporation-CA,Mass Transfer Equations,Measured Pan Evaporation Rate,NOAA National Centers for Environmental Information - Climate Data Online
CA,Lake Evaporation-CA,Mass Transfer Equations,Measured Pan Evaporation Rate,NOAA National Centers for Environmental Information - Climatological Data Publications
CA,Lake Evaporation-CA,Mass Transfer Equations,Measured Pan Evaporation Rate,NWS Climate Prediction Center Evaporation
CA,Lake Evaporation-CA,Mass Transfer Equations,Measured Pan Evaporation Rate,Spatial California Irrigation Management Information System (CIMIS)
CA,Lake Evaporation-CA,Mass Transfer Equations,Pan Coefficient,CALSIM2
CA,Lake Evaporation-CA,Mass Transfer Equations,Pan Coefficient,California Water Plan Portfolio
CA,Lake Evaporation-CA,Mass Transfer Equations,Pan Coefficient,CA Integrated Water Flow Model (IWFM)
CA,Lake Evaporation-CA,Mass Transfer Equations,Pan Coefficient,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Lake Evaporation-CA,Mass Transfer Equations,Pan Coefficient,CA County Agricultural Commissioner Crop Reports
CA,Lake Evaporation-CA,Mass Transfer Equations,Pan Coefficient,NOAA National Centers for Environmental Information - Climate Data Online
CA,Lake Evaporation-CA,Mass Transfer Equations,Pan Coefficient,NOAA National Centers for Environmental Information - Climatological Data Publications
CA,Lake Evaporation-CA,Mass Transfer Equations,Pan Coefficient,NWS Climate Prediction Center Evaporation
CA,Lake Evaporation-CA,Mass Transfer Equations,Pan Coefficient,Spatial California Irrigation Management Information System (CIMIS)
CA,Lake Evaporation-CA,Mass Transfer Equations,Surface Area of Water Body,CALSIM2
CA,Lake Evaporation-CA,Mass Transfer Equations,Surface Area of Water Body,California Water Plan Portfolio
CA,Lake Evaporation-CA,Mass Transfer Equations,Surface Area of Water Body,CA Integrated Water Flow Model (IWFM)
CA,Lake Evaporation-CA,Mass Transfer Equations,Surface Area of Water Body,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Lake Evaporation-CA,Mass Transfer Equations,Surface Area of Water Body,CA County Agricultural Commissioner Crop Reports
CA,Lake Evaporation-CA,Mass Transfer Equations,Surface Area of Water Body,NOAA National Centers for Environmental Information - Climate Data Online
CA,Lake Evaporation-CA,Mass Transfer Equations,Surface Area of Water Body,NOAA National Centers for Environmental Information - Climatological Data Publications
CA,Lake Evaporation-CA,Mass Transfer Equations,Surface Area of Water Body,NWS Climate Prediction Center Evaporation
CA,Lake Evaporation-CA,Mass Transfer Equations,Surface Area of Water Body,Spatial California Irrigation Management Information System (CIMIS)
CA,Lake Evaporation-CA,Mass Transfer Equations,Mass Transfer Coefficient,CALSIM2
CA,Lake Evaporation-CA,Mass Transfer Equations,Mass Transfer Coefficient,California Water Plan Portfolio
CA,Lake Evaporation-CA,Mass Transfer Equations,Mass Transfer Coefficient,CA Integrated Water Flow Model (IWFM)
CA,Lake Evaporation-CA,Mass Transfer Equations,Mass Transfer Coefficient,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Lake Evaporation-CA,Mass Transfer Equations,Mass Transfer Coefficient,CA County Agricultural Commissioner Crop Reports
CA,Lake Evaporation-CA,Mass Transfer Equations,Mass Transfer Coefficient,NOAA National Centers for Environmental Information - Climate Data Online
CA,Lake Evaporation-CA,Mass Transfer Equations,Mass Transfer Coefficient,NOAA National Centers for Environmental Information - Climatological Data Publications
CA,Lake Evaporation-CA,Mass Transfer Equations,Mass Transfer Coefficient,NWS Climate Prediction Center Evaporation
CA,Lake Evaporation-CA,Mass Transfer Equations,Mass Transfer Coefficient,Spatial California Irrigation Management Information System (CIMIS)
CA,Lake Evaporation-CA,Mass Transfer Equations,Saturation Vapor Pressure ,CALSIM2
CA,Lake Evaporation-CA,Mass Transfer Equations,Saturation Vapor Pressure ,California Water Plan Portfolio
CA,Lake Evaporation-CA,Mass Transfer Equations,Saturation Vapor Pressure ,CA Integrated Water Flow Model (IWFM)
CA,Lake Evaporation-CA,Mass Transfer Equations,Saturation Vapor Pressure ,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Lake Evaporation-CA,Mass Transfer Equations,Saturation Vapor Pressure ,CA County Agricultural Commissioner Crop Reports
CA,Lake Evaporation-CA,Mass Transfer Equations,Saturation Vapor Pressure ,NOAA National Centers for Environmental Information - Climate Data Online
CA,Lake Evaporation-CA,Mass Transfer Equations,Saturation Vapor Pressure ,NOAA National Centers for Environmental Information - Climatological Data Publications
CA,Lake Evaporation-CA,Mass Transfer Equations,Saturation Vapor Pressure ,NWS Climate Prediction Center Evaporation
CA,Lake Evaporation-CA,Mass Transfer Equations,Saturation Vapor Pressure ,Spatial California Irrigation Management Information System (CIMIS)
CA,Lake Evaporation-CA,Mass Transfer Equations,Wind Function,CALSIM2
CA,Lake Evaporation-CA,Mass Transfer Equations,Wind Function,California Water Plan Portfolio
CA,Lake Evaporation-CA,Mass Transfer Equations,Wind Function,CA Integrated Water Flow Model (IWFM)
CA,Lake Evaporation-CA,Mass Transfer Equations,Wind Function,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Lake Evaporation-CA,Mass Transfer Equations,Wind Function,CA County Agricultural Commissioner Crop Reports
CA,Lake Evaporation-CA,Mass Transfer Equations,Wind Function,NOAA National Centers for Environmental Information - Climate Data Online
CA,Lake Evaporation-CA,Mass Transfer Equations,Wind Function,NOAA National Centers for Environmental Information - Climatological Data Publications
CA,Lake Evaporation-CA,Mass Transfer Equations,Wind Function,NWS Climate Prediction Center Evaporation
CA,Lake Evaporation-CA,Mass Transfer Equations,Wind Function,Spatial California Irrigation Management Information System (CIMIS)
CA,Imported Water-CA,Central Valley Hydrologic Model (CVHM),Operational Spill,Cal-SIMETAW Unit Values
CA,Imported Water-CA,Central Valley Hydrologic Model (CVHM),Operational Spill,California Central Valley Simulation (C2VSim)
CA,Imported Water-CA,Central Valley Hydrologic Model (CVHM),Operational Spill,CALSIM2
CA,Imported Water-CA,Central Valley Hydrologic Model (CVHM),Operational Spill,California Water Plan Portfolio
CA,Imported Water-CA,Central Valley Hydrologic Model (CVHM),Operational Spill,CA Integrated Water Flow Model (IWFM)
CA,Imported Water-CA,Central Valley Hydrologic Model (CVHM),Operational Spill,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Imported Water-CA,Central Valley Hydrologic Model (CVHM),Operational Spill,CALSIM 3
CA,Imported Water-CA,Central Valley Hydrologic Model (CVHM),Operational Spill,USBR Central Valley Project Refuge Water Delivery Data
CA,Imported Water-CA,Central Valley Hydrologic Model (CVHM),Operational Spill,USGS Surface-Water Data for California
CA,Imported Water-CA,Central Valley Hydrologic Model (CVHM),Operational Spill,CA DWR Bulletin 132: Management of the California State Water Project
CA,Imported Water-CA,Central Valley Hydrologic Model (CVHM),Operational Spill,Existing Water Right Information from State Water Resources Control Board (SWRCB)
