jL,cL,emL,pL,dsL
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Mean Monthly Air Temperatures (T),Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Mean Monthly Air Temperatures (T),Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Mean Monthly Air Temperatures (T),WY Diversion Records
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Monthly Percentage of Annual Daylight Hours (P),USGS Stream Gages
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Monthly Percentage of Annual Daylight Hours (P),PRISM
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Monthly Percentage of Annual Daylight Hours (P),National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Monthly Percentage of Annual Daylight Hours (P),US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Monthly Percentage of Annual Daylight Hours (P),SCS TR21
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Monthly Percentage of Annual Daylight Hours (P),Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Monthly Percentage of Annual Daylight Hours (P),Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Monthly Percentage of Annual Daylight Hours (P),Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Monthly Percentage of Annual Daylight Hours (P),National Weather Service Stations
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Monthly Percentage of Annual Daylight Hours (P),National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Monthly Percentage of Annual Daylight Hours (P),Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Monthly Percentage of Annual Daylight Hours (P),US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Monthly Percentage of Annual Daylight Hours (P),WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Monthly Percentage of Annual Daylight Hours (P),Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Monthly Percentage of Annual Daylight Hours (P),Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Monthly Percentage of Annual Daylight Hours (P),WY Diversion Records
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Crop Type,USGS Stream Gages
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Crop Type,PRISM
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Crop Type,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Crop Type,US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Crop Type,SCS TR21
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Crop Type,Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Crop Type,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Crop Type,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Crop Type,National Weather Service Stations
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Crop Type,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Crop Type,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Crop Type,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Crop Type,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Crop Type,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Crop Type,Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Crop Type,WY Diversion Records
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Effective Precipitation,USGS Stream Gages
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Effective Precipitation,PRISM
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Effective Precipitation,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Effective Precipitation,US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Effective Precipitation,SCS TR21
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Effective Precipitation,Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Effective Precipitation,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Effective Precipitation,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Effective Precipitation,National Weather Service Stations
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Effective Precipitation,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Effective Precipitation,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Effective Precipitation,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Effective Precipitation,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Effective Precipitation,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Effective Precipitation,Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Effective Precipitation,WY Diversion Records
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Irrigated Acreage,USGS Stream Gages
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Irrigated Acreage,PRISM
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Irrigated Acreage,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Irrigated Acreage,US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Irrigated Acreage,SCS TR21
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Irrigated Acreage,Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Irrigated Acreage,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Irrigated Acreage,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Irrigated Acreage,National Weather Service Stations
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Irrigated Acreage,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Irrigated Acreage,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Irrigated Acreage,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Irrigated Acreage,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Irrigated Acreage,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Irrigated Acreage,Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Irrigated Acreage,WY Diversion Records
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Potential Consumptive Use,USGS Stream Gages
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Potential Consumptive Use,PRISM
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Potential Consumptive Use,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Potential Consumptive Use,US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Potential Consumptive Use,SCS TR21
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Potential Consumptive Use,Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Potential Consumptive Use,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Potential Consumptive Use,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Potential Consumptive Use,National Weather Service Stations
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Potential Consumptive Use,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Potential Consumptive Use,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Potential Consumptive Use,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Potential Consumptive Use,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Potential Consumptive Use,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Potential Consumptive Use,Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Potential Consumptive Use,WY Diversion Records
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Supply Source,USGS Stream Gages
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Supply Source,PRISM
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Supply Source,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Supply Source,US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Supply Source,SCS TR21
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Supply Source,Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Supply Source,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Supply Source,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Supply Source,National Weather Service Stations
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Supply Source,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Supply Source,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Supply Source,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Supply Source,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Supply Source,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Supply Source,Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Supply Source,WY Diversion Records
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Water Supply,USGS Stream Gages
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Water Supply,PRISM
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Water Supply,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Water Supply,US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Water Supply,SCS TR21
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Water Supply,Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Water Supply,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Water Supply,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Water Supply,National Weather Service Stations
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Water Supply,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Water Supply,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Water Supply,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Water Supply,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Water Supply,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Water Supply,Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Water Supply,WY Diversion Records
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Supply Structure,USGS Stream Gages
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Supply Structure,PRISM
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Supply Structure,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Supply Structure,US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Supply Structure,SCS TR21
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Supply Structure,Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Supply Structure,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Supply Structure,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Supply Structure,National Weather Service Stations
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Supply Structure,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Supply Structure,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Supply Structure,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Supply Structure,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Supply Structure,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Supply Structure,Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,WY Irrigated Acreage Assessment,Supply Structure,WY Diversion Records
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Irrigation Method,USGS Stream Gages
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Irrigation Method,PRISM
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Irrigation Method,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Irrigation Method,US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Irrigation Method,SCS TR21
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Irrigation Method,Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Irrigation Method,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Irrigation Method,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Irrigation Method,National Weather Service Stations
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Irrigation Method,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Irrigation Method,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Irrigation Method,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Irrigation Method,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Irrigation Method,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Irrigation Method,Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Irrigation Method,WY Diversion Records
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Crop Irrigation Requirement,USGS Stream Gages
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Crop Irrigation Requirement,PRISM
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Crop Irrigation Requirement,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Crop Irrigation Requirement,US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Crop Irrigation Requirement,SCS TR21
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Crop Irrigation Requirement,Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Crop Irrigation Requirement,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Crop Irrigation Requirement,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Crop Irrigation Requirement,National Weather Service Stations
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Crop Irrigation Requirement,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Crop Irrigation Requirement,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Crop Irrigation Requirement,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Crop Irrigation Requirement,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Crop Irrigation Requirement,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Crop Irrigation Requirement,Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Crop Irrigation Requirement,WY Diversion Records
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Solar Radiation,USGS Stream Gages
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Solar Radiation,PRISM
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Solar Radiation,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Solar Radiation,US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Solar Radiation,SCS TR21
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Solar Radiation,Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Solar Radiation,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Solar Radiation,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Solar Radiation,National Weather Service Stations
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Solar Radiation,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Solar Radiation,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Solar Radiation,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Solar Radiation,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Solar Radiation,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Solar Radiation,Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Solar Radiation,WY Diversion Records
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Temperature,USGS Stream Gages
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Temperature,PRISM
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Temperature,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Temperature,US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Temperature,SCS TR21
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Temperature,Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Temperature,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Temperature,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Temperature,National Weather Service Stations
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Temperature,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Temperature,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Temperature,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Temperature,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Temperature,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Temperature,Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Temperature,WY Diversion Records
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Vapor Pressure,USGS Stream Gages
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Vapor Pressure,PRISM
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Vapor Pressure,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Vapor Pressure,US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Vapor Pressure,SCS TR21
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Vapor Pressure,Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Vapor Pressure,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Vapor Pressure,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Vapor Pressure,National Weather Service Stations
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Vapor Pressure,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Vapor Pressure,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Vapor Pressure,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Vapor Pressure,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Vapor Pressure,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Vapor Pressure,Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Vapor Pressure,WY Diversion Records
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Wind Run,USGS Stream Gages
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Wind Run,PRISM
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Wind Run,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Wind Run,US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Wind Run,SCS TR21
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Wind Run,Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Wind Run,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Wind Run,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Wind Run,National Weather Service Stations
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Wind Run,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Wind Run,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Wind Run,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Wind Run,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Wind Run,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Wind Run,Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Wind Run,WY Diversion Records
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Climate Coefficient (kt),USGS Stream Gages
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Climate Coefficient (kt),PRISM
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Climate Coefficient (kt),National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Climate Coefficient (kt),US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Climate Coefficient (kt),SCS TR21
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Climate Coefficient (kt),Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Climate Coefficient (kt),Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Climate Coefficient (kt),Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Climate Coefficient (kt),National Weather Service Stations
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Climate Coefficient (kt),National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Climate Coefficient (kt),Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Climate Coefficient (kt),US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Climate Coefficient (kt),WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Climate Coefficient (kt),Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Climate Coefficient (kt),Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Climate Coefficient (kt),WY Diversion Records
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Crop Growth State Coefficient (Kc),USGS Stream Gages
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Crop Growth State Coefficient (Kc),PRISM
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Crop Growth State Coefficient (Kc),National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Crop Growth State Coefficient (Kc),US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Crop Growth State Coefficient (Kc),SCS TR21
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Crop Growth State Coefficient (Kc),Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,Original Hargreaves,Crop Growth State Coefficient (Kc),Snotel Network of Weather Stations
