jL,cL,emL,pL,dsL
NM,Irrigated Agriculture,NM Consumptive Use Method,Solar Radiation,Natural Resources Conservation Service Stations (NRCS)
NM,Irrigated Agriculture,NM Consumptive Use Method,Solar Radiation,New Mexico Climate Center Stations
NM,Irrigated Agriculture,NM Consumptive Use Method,Solar Radiation,PRISM
NM,Irrigated Agriculture,NM Consumptive Use Method,Solar Radiation,Weather Stations
NM,Irrigated Agriculture,NM Consumptive Use Method,Solar Radiation,Western Regional Climate Center (WRCC) Stations
NM,Irrigated Agriculture,NM Consumptive Use Method,Streamflow,USGS Stream Gages
NM,Irrigated Agriculture,NM Consumptive Use Method,Temperature,National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture,NM Consumptive Use Method,Water Supply,NM Diversion Records
NM,Irrigated Agriculture,NM Consumptive Use Method,Water Supply,USGS Stream Gages
NM,Irrigated Agriculture,NM Consumptive Use Method,Wind Run,National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture,NM Consumptive Use Method,Wind Run,Natural Resources Conservation Service Stations (NRCS)
NM,Irrigated Agriculture,NM Consumptive Use Method,Wind Run,New Mexico Climate Center Stations
NM,Irrigated Agriculture,NM Consumptive Use Method,Wind Run,PRISM
NM,Irrigated Agriculture,NM Consumptive Use Method,Wind Run,Weather Stations
NM,Irrigated Agriculture,NM Consumptive Use Method,Wind Run,Western Regional Climate Center (WRCC) Stations
NM,Irrigated Agriculture,NM Irrigated Acreage Assessment,Crop Type,Field Survey
NM,Irrigated Agriculture,NM Irrigated Acreage Assessment,Crop Type,USDA Cropland Data Layer (CDL)
NM,Irrigated Agriculture,NM Spreadsheet-Based Consumptive Use Model,Unknown,Unknown
NM,Irrigated Agriculture,Original Hargreaves,Solar Radiation,National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture,Original Hargreaves,Solar Radiation,National Weather Service Stations
NM,Irrigated Agriculture,Original Hargreaves,Solar Radiation,Natural Resources Conservation Service Stations (NRCS)
NM,Irrigated Agriculture,Original Hargreaves,Solar Radiation,New Mexico Climate Center Stations
NM,Irrigated Agriculture,Original Hargreaves,Solar Radiation,Western Regional Climate Center (WRCC) Stations
NM,Irrigated Agriculture,Original Hargreaves,Temperature,National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture,SCS TR21,Unknown,National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture,SCS TR21,Unknown,National Weather Service Stations
NM,Irrigated Agriculture,SCS TR21,Unknown,Natural Resources Conservation Service Stations (NRCS)
NM,Irrigated Agriculture,SCS TR21,Unknown,New Mexico Climate Center Stations
NM,Irrigated Agriculture,SCS TR21,Unknown,PRISM
NM,Irrigated Agriculture,SCS TR21,Unknown,Weather Stations
NM,Irrigated Agriculture,SCS TR21,Unknown,Western Regional Climate Center (WRCC) Stations
NM,Irrigated Agriculture Depletions,Daily Penman-Monteith,Solar Radiation,National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture Depletions,Daily Penman-Monteith,Solar Radiation,National Weather Service Stations
NM,Irrigated Agriculture Depletions,Daily Penman-Monteith,Solar Radiation,Natural Resources Conservation Service Stations (NRCS)
NM,Irrigated Agriculture Depletions,Daily Penman-Monteith,Solar Radiation,New Mexico Climate Center Stations
NM,Irrigated Agriculture Depletions,Daily Penman-Monteith,Solar Radiation,PRISM
NM,Irrigated Agriculture Depletions,Daily Penman-Monteith,Solar Radiation,Weather Stations
NM,Irrigated Agriculture Depletions,Daily Penman-Monteith,Solar Radiation,Western Regional Climate Center (WRCC) Stations
NM,Irrigated Agriculture Depletions,Daily Penman-Monteith,Temperature,National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture Depletions,Daily Penman-Monteith,Wind Run,National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture Depletions,Daily Penman-Monteith,Wind Run,Natural Resources Conservation Service Stations (NRCS)
NM,Irrigated Agriculture Depletions,Daily Penman-Monteith,Wind Run,New Mexico Climate Center Stations
NM,Irrigated Agriculture Depletions,Daily Penman-Monteith,Wind Run,PRISM
NM,Irrigated Agriculture Depletions,Daily Penman-Monteith,Wind Run,Weather Stations
NM,Irrigated Agriculture Depletions,Daily Penman-Monteith,Wind Run,Western Regional Climate Center (WRCC) Stations
NM,Irrigated Agriculture Depletions,Energy Balance Remote Sensing,Unknown,Unknown
NM,Irrigated Agriculture Depletions,Indicator Gage Approach,Streamflow,USGS Stream Gages
NM,Irrigated Agriculture Depletions,METRIC,Unknown,Unknown
NM,Irrigated Agriculture Depletions,Modified Blaney-Criddle,Climate Coefficient (kt),National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture Depletions,Modified Blaney-Criddle,Climate Coefficient (kt),PRISM
NM,Irrigated Agriculture Depletions,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture Depletions,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),National Weather Service Stations
NM,Irrigated Agriculture Depletions,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),Natural Resources Conservation Service Stations (NRCS)
NM,Irrigated Agriculture Depletions,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),New Mexico Climate Center Stations
NM,Irrigated Agriculture Depletions,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),PRISM
NM,Irrigated Agriculture Depletions,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),Weather Stations
NM,Irrigated Agriculture Depletions,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),Western Regional Climate Center (WRCC) Stations
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Climate Coefficient (kt),National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Climate Coefficient (kt),PRISM
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Crop Irrigation Requirement,National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Crop Irrigation Requirement,National Weather Service Stations
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Crop Irrigation Requirement,Natural Resources Conservation Service Stations (NRCS)
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Crop Irrigation Requirement,New Mexico Climate Center Stations
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Crop Irrigation Requirement,PRISM
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Crop Irrigation Requirement,Weather Stations
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Crop Irrigation Requirement,Western Regional Climate Center (WRCC) Stations
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Crop Type,Field Survey
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Crop Type,USDA Cropland Data Layer (CDL)
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Effective Precipitation,National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Effective Precipitation,National Weather Service Stations
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Effective Precipitation,Natural Resources Conservation Service Stations (NRCS)
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Effective Precipitation,New Mexico Climate Center Stations
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Effective Precipitation,PRISM
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Effective Precipitation,Weather Stations
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Effective Precipitation,Western Regional Climate Center (WRCC) Stations
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Mean Monthly Air Temperatures (T),National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Mean Monthly Air Temperatures (T),National Weather Service Stations
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Mean Monthly Air Temperatures (T),Natural Resources Conservation Service Stations (NRCS)
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Mean Monthly Air Temperatures (T),New Mexico Climate Center Stations
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Mean Monthly Air Temperatures (T),PRISM
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Mean Monthly Air Temperatures (T),Weather Stations
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Mean Monthly Air Temperatures (T),Western Regional Climate Center (WRCC) Stations
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Potential Consumptive Use,National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Potential Consumptive Use,National Weather Service Stations
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Potential Consumptive Use,Natural Resources Conservation Service Stations (NRCS)
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Potential Consumptive Use,New Mexico Climate Center Stations
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Potential Consumptive Use,PRISM
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Potential Consumptive Use,Weather Stations
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Potential Consumptive Use,Western Regional Climate Center (WRCC) Stations
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Precipitation,National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Precipitation,National Weather Service Stations
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Precipitation,Natural Resources Conservation Service Stations (NRCS)
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Precipitation,New Mexico Climate Center Stations
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Precipitation,PRISM
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Precipitation,Weather Stations
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Precipitation,Western Regional Climate Center (WRCC) Stations
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Solar Radiation,National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Solar Radiation,National Weather Service Stations
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Solar Radiation,Natural Resources Conservation Service Stations (NRCS)
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Solar Radiation,New Mexico Climate Center Stations
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Solar Radiation,PRISM
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Solar Radiation,Weather Stations
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Solar Radiation,Western Regional Climate Center (WRCC) Stations
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Streamflow,USGS Stream Gages
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Temperature,National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Water Supply,NM Diversion Records
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Water Supply,USGS Stream Gages
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Wind Run,National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Wind Run,Natural Resources Conservation Service Stations (NRCS)
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Wind Run,New Mexico Climate Center Stations
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Wind Run,PRISM
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Wind Run,Weather Stations
NM,Irrigated Agriculture Depletions,NM Consumptive Use Method,Wind Run,Western Regional Climate Center (WRCC) Stations
NM,Irrigated Agriculture Depletions,NM Irrigated Acreage Assessment,Crop Type,Field Survey
NM,Irrigated Agriculture Depletions,NM Irrigated Acreage Assessment,Crop Type,USDA Cropland Data Layer (CDL)
NM,Irrigated Agriculture Depletions,NM Spreadsheet-Based Consumptive Use Model,Unknown,Unknown
NM,Irrigated Agriculture Depletions,Original Hargreaves,Solar Radiation,National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture Depletions,Original Hargreaves,Solar Radiation,National Weather Service Stations
NM,Irrigated Agriculture Depletions,Original Hargreaves,Solar Radiation,Natural Resources Conservation Service Stations (NRCS)
NM,Irrigated Agriculture Depletions,Original Hargreaves,Solar Radiation,New Mexico Climate Center Stations
NM,Irrigated Agriculture Depletions,Original Hargreaves,Solar Radiation,Western Regional Climate Center (WRCC) Stations
NM,Irrigated Agriculture Depletions,Original Hargreaves,Temperature,National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture Depletions,SCS TR21,Unknown,National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture Depletions,SCS TR21,Unknown,National Weather Service Stations
NM,Irrigated Agriculture Depletions,SCS TR21,Unknown,Natural Resources Conservation Service Stations (NRCS)
NM,Irrigated Agriculture Depletions,SCS TR21,Unknown,New Mexico Climate Center Stations
NM,Irrigated Agriculture Depletions,SCS TR21,Unknown,PRISM
NM,Irrigated Agriculture Depletions,SCS TR21,Unknown,Weather Stations
NM,Irrigated Agriculture Depletions,SCS TR21,Unknown,Western Regional Climate Center (WRCC) Stations
NM,Irrigated Agriculture Diversions,Unknown,Unknown,Irrigation Districts
NM,Irrigated Agriculture Diversions,Unknown,Unknown,New Mexico Interstate Stream Commission (NMISC)
NM,Livestock,Metered,Flow,NM Office of the State Engineer (NMOSE)
NM,Livestock,Withdrawal Method,Gallons Per Capita Per Day (GPDPC),NM Office of the State Engineer (NMOSE)
NM,Livestock,Withdrawal Method,Livestock Population,New Mexico Department of Agriculture
NM,Livestock: Metered,Metered,Flow,NM Office of the State Engineer (NMOSE)
NM,Livestock: Unmetered,Withdrawal Method,Livestock Population,New Mexico Department of Agriculture
NM,Mining,Direct Report,Unknown,Unknown
NM,Mining,Personal Outreach,Water Use Estimate,Facility Director or Operator
NM,Mining: Reported,Direct Report,Unknown,Unknown
NM,Mining: Unreported,Personal Outreach,Water Use Estimate,Facility Director or Operator
NM,Power,Direct Report,Unknown,Unknown
NM,Power,Personal Outreach,Water Use Estimate,Facility Director or Operator
NM,Power: Reported,Direct Report,Unknown,Unknown
NM,Power: Unreported,Personal Outreach,Water Use Estimate,Facility Director or Operator
NM,Public Water Supply,Metered,Flow,NM Office of the State Engineer (NMOSE)
NM,Public Water Supply,Withdrawal Method,Gallons Per Capita Per Day (GPDPC),NM Office of the State Engineer (NMOSE)
NM,Public Water Supply,Withdrawal Method,Population Served by Public Water Supply,New Mexico Environment Department (NMED)
NM,Public Water Supply,Withdrawal Method,Population Served by Public Water Supply,University of New Mexico Geospatial and Population Studies (UNM GPS)
NM,Public Water Supply,Withdrawal Method,Population Served by Public Water Supply,US Census Bureau
NM,Public Water Supply: Metered,Metered,Flow,NM Office of the State Engineer (NMOSE)
NM,Public Water Supply: Metered,Unknown,Unknown,NMOSE’s Water Use and Conservation Bureau (WUCB) Survey
NM,Public Water Supply: Unmetered,Withdrawal Method,Gallons Per Capita Per Day (GPDPC),NM Office of the State Engineer (NMOSE)
NM,Public Water Supply: Unmetered,Withdrawal Method,Population Served by Public Water Supply,New Mexico Environment Department (NMED)
NM,Public Water Supply: Unmetered,Withdrawal Method,Population Served by Public Water Supply,University of New Mexico Geospatial and Population Studies (UNM GPS)
NM,Public Water Supply: Unmetered,Withdrawal Method,Population Served by Public Water Supply,US Census Bureau
NM,Self-Supplied Domestic,Withdrawal Method,Self Supplied Domestic Population,New Mexico Environment Department (NMED)
NM,Self-Supplied Domestic,Withdrawal Method,Self Supplied Domestic Population,University of New Mexico Geospatial and Population Studies (UNM GPS)
NM,Self-Supplied Domestic,Withdrawal Method,Self Supplied Domestic Population,US Census Bureau
UT,Agricultural and Municipal Depletions,Unknown,Unknown,Unknown
UT,Agricultural and Municipal Diversions,Unknown,Unknown,UT Diversion Records from River Commissioners
UT,Agricultural and Municipal Diversions,Unknown,Unknown,UT Municipal Potable and Secondary Diversion Records
UT,Agricultural and Municipal Diversions,Unknown,Unknown,UT Other Irrigation Company Records
UT,Agricultural and Municipal Diversions,USGS StreamStats,Flow,USGS Stream Gages
UT,Agricultural and Municipal Diversions,UT Division of Water Resources Area-Altitude Method,Unknown,Unknown
UT,Agricultural Depletions,Crop Irrigation Requirement Estimation Method,Agricultural Potential Consumptive Use-UT,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions,Crop Irrigation Requirement Estimation Method,Agricultural Potential Consumptive Use-UT,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions,Crop Irrigation Requirement Estimation Method,Effective Precipitation,Emery Water Conservancy District Stations
UT,Agricultural Depletions,Crop Irrigation Requirement Estimation Method,Effective Precipitation,Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions,Crop Irrigation Requirement Estimation Method,Effective Precipitation,MesoWest Stations
UT,Agricultural Depletions,Crop Irrigation Requirement Estimation Method,Effective Precipitation,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions,Crop Irrigation Requirement Estimation Method,Effective Precipitation,Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions,Crop Irrigation Requirement Estimation Method,Effective Precipitation,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions,Daily Penman-Monteith,Solar Radiation,Emery Water Conservancy District Stations
UT,Agricultural Depletions,Daily Penman-Monteith,Solar Radiation,Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions,Daily Penman-Monteith,Solar Radiation,MesoWest Stations
UT,Agricultural Depletions,Daily Penman-Monteith,Solar Radiation,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions,Daily Penman-Monteith,Solar Radiation,PRISM
UT,Agricultural Depletions,Daily Penman-Monteith,Solar Radiation,Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions,Daily Penman-Monteith,Solar Radiation,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions,Daily Penman-Monteith,Temperature,Emery Water Conservancy District Stations
UT,Agricultural Depletions,Daily Penman-Monteith,Temperature,Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions,Daily Penman-Monteith,Temperature,MesoWest Stations
UT,Agricultural Depletions,Daily Penman-Monteith,Temperature,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions,Daily Penman-Monteith,Temperature,Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions,Daily Penman-Monteith,Temperature,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions,Daily Penman-Monteith,Vapor Pressure,Emery Water Conservancy District Stations
UT,Agricultural Depletions,Daily Penman-Monteith,Vapor Pressure,Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions,Daily Penman-Monteith,Vapor Pressure,MesoWest Stations
UT,Agricultural Depletions,Daily Penman-Monteith,Vapor Pressure,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions,Daily Penman-Monteith,Vapor Pressure,Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions,Daily Penman-Monteith,Vapor Pressure,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions,Daily Penman-Monteith,Wind Run,Emery Water Conservancy District Stations
UT,Agricultural Depletions,Daily Penman-Monteith,Wind Run,Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions,Daily Penman-Monteith,Wind Run,MesoWest Stations
UT,Agricultural Depletions,Daily Penman-Monteith,Wind Run,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions,Daily Penman-Monteith,Wind Run,PRISM
UT,Agricultural Depletions,Daily Penman-Monteith,Wind Run,Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions,Daily Penman-Monteith,Wind Run,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions,Energy Balance Remote Sensing,Unknown,Unknown
UT,Agricultural Depletions,Inflow-Outflow Approach,Unknown,Unknown
UT,Agricultural Depletions,METRIC,Unknown,Unknown
UT,Agricultural Depletions,Modified Blaney-Criddle,Climate Coefficient (kt),National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions,Modified Blaney-Criddle,Climate Coefficient (kt),PRISM
UT,Agricultural Depletions,Modified Blaney-Criddle,Climate Coefficient (kt),US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),Emery Water Conservancy District Stations
UT,Agricultural Depletions,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),MesoWest Stations
UT,Agricultural Depletions,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),PRISM
UT,Agricultural Depletions,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions,Modified Blaney-Criddle,Mean Monthly Air Temperatures (T),US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions,UT Consumptive Use Method,Agricultural Potential Consumptive Use-UT,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions,UT Consumptive Use Method,Agricultural Potential Consumptive Use-UT,PRISM
UT,Agricultural Depletions,UT Consumptive Use Method,Agricultural Potential Consumptive Use-UT,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions,UT Consumptive Use Method,Climate Coefficient (kt),National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions,UT Consumptive Use Method,Climate Coefficient (kt),PRISM
UT,Agricultural Depletions,UT Consumptive Use Method,Climate Coefficient (kt),US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions,UT Consumptive Use Method,Crop Irrigation Requirement,Emery Water Conservancy District Stations
UT,Agricultural Depletions,UT Consumptive Use Method,Crop Irrigation Requirement,Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions,UT Consumptive Use Method,Crop Irrigation Requirement,MesoWest Stations
UT,Agricultural Depletions,UT Consumptive Use Method,Crop Irrigation Requirement,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions,UT Consumptive Use Method,Crop Irrigation Requirement,PRISM
UT,Agricultural Depletions,UT Consumptive Use Method,Crop Irrigation Requirement,Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions,UT Consumptive Use Method,Crop Irrigation Requirement,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions,UT Consumptive Use Method,Crop Type,Ground Survey
UT,Agricultural Depletions,UT Consumptive Use Method,Crop Type,Satellite and Aerial Photos
UT,Agricultural Depletions,UT Consumptive Use Method,Effective Precipitation,Emery Water Conservancy District Stations
UT,Agricultural Depletions,UT Consumptive Use Method,Effective Precipitation,Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions,UT Consumptive Use Method,Effective Precipitation,MesoWest Stations
UT,Agricultural Depletions,UT Consumptive Use Method,Effective Precipitation,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions,UT Consumptive Use Method,Effective Precipitation,PRISM
UT,Agricultural Depletions,UT Consumptive Use Method,Effective Precipitation,Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions,UT Consumptive Use Method,Effective Precipitation,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions,UT Consumptive Use Method,Irrigated Acreage,Ground Survey
UT,Agricultural Depletions,UT Consumptive Use Method,Irrigated Acreage,Satellite and Aerial Photos
UT,Agricultural Depletions,UT Consumptive Use Method,Mean Monthly Air Temperatures (T),Emery Water Conservancy District Stations
UT,Agricultural Depletions,UT Consumptive Use Method,Mean Monthly Air Temperatures (T),Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions,UT Consumptive Use Method,Mean Monthly Air Temperatures (T),MesoWest Stations
UT,Agricultural Depletions,UT Consumptive Use Method,Mean Monthly Air Temperatures (T),National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions,UT Consumptive Use Method,Mean Monthly Air Temperatures (T),PRISM
UT,Agricultural Depletions,UT Consumptive Use Method,Mean Monthly Air Temperatures (T),Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions,UT Consumptive Use Method,Mean Monthly Air Temperatures (T),US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions,UT Consumptive Use Method,Solar Radiation,Emery Water Conservancy District Stations
UT,Agricultural Depletions,UT Consumptive Use Method,Solar Radiation,Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions,UT Consumptive Use Method,Solar Radiation,MesoWest Stations
UT,Agricultural Depletions,UT Consumptive Use Method,Solar Radiation,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions,UT Consumptive Use Method,Solar Radiation,PRISM
UT,Agricultural Depletions,UT Consumptive Use Method,Solar Radiation,Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions,UT Consumptive Use Method,Solar Radiation,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions,UT Consumptive Use Method,Temperature,Emery Water Conservancy District Stations
UT,Agricultural Depletions,UT Consumptive Use Method,Temperature,Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions,UT Consumptive Use Method,Temperature,MesoWest Stations
UT,Agricultural Depletions,UT Consumptive Use Method,Temperature,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions,UT Consumptive Use Method,Temperature,Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions,UT Consumptive Use Method,Temperature,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions,UT Consumptive Use Method,Vapor Pressure,Emery Water Conservancy District Stations
UT,Agricultural Depletions,UT Consumptive Use Method,Vapor Pressure,Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions,UT Consumptive Use Method,Vapor Pressure,MesoWest Stations
UT,Agricultural Depletions,UT Consumptive Use Method,Vapor Pressure,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions,UT Consumptive Use Method,Vapor Pressure,Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions,UT Consumptive Use Method,Vapor Pressure,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions,UT Consumptive Use Method,Water Supply,USGS Stream Gages
UT,Agricultural Depletions,UT Consumptive Use Method,Water Supply,UT Diversion Records from River Commissioners
UT,Agricultural Depletions,UT Consumptive Use Method,Wind Run,Emery Water Conservancy District Stations
UT,Agricultural Depletions,UT Consumptive Use Method,Wind Run,Fruit Growers Network Stations (FGNET)
UT,Agricultural Depletions,UT Consumptive Use Method,Wind Run,MesoWest Stations
UT,Agricultural Depletions,UT Consumptive Use Method,Wind Run,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Depletions,UT Consumptive Use Method,Wind Run,PRISM
UT,Agricultural Depletions,UT Consumptive Use Method,Wind Run,Soil Climate Analysis Network (SCAN)
UT,Agricultural Depletions,UT Consumptive Use Method,Wind Run,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Depletions,UT Irrigated Acreage Assessment,Crop Type,Ground Survey
UT,Agricultural Depletions,UT Irrigated Acreage Assessment,Crop Type,Satellite and Aerial Photos
UT,Agricultural Depletions,UT Irrigated Acreage Assessment,Irrigation Method,Unknown
UT,Agricultural Potential Consumptive Use,Daily Penman-Monteith,Solar Radiation,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Potential Consumptive Use,Daily Penman-Monteith,Solar Radiation,PRISM
UT,Agricultural Potential Consumptive Use,Daily Penman-Monteith,Solar Radiation,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Potential Consumptive Use,Daily Penman-Monteith,Temperature,National Oceanic and Atmospheric Administration Stations
UT,Agricultural Potential Consumptive Use,Daily Penman-Monteith,Temperature,US Bureau of Reclamation AgriMet Stations
UT,Agricultural Potential Consumptive Use,Daily Penman-Monteith,Vapor Pressure,National Oceanic and Atmospheric Administration Stations
